year;kraj;okres;mesto;suma_spolu;suma_na_obyvatela;pocet;priemerna_suma;strana
2013;Trenčiansky kraj;Myjava;Priepasné;4000;10.8108108108108;2;2000;objednavatel
2013;Trenčiansky kraj;Myjava;Stará Myjava;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Beckov;6161.79;4.58807892777364;4;1540.4475;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Bošáca;2201.47;1.59295947901592;7;314.495714285714;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Brunovce;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Bzince pod Javorinou;14182.3;6.81513695338779;4;3545.575;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Čachtice;31446.55;7.83812313060818;6;5241.09166666667;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Dolné Srnie;0;0;2;0;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Horná Streda;90000;66.4206642066421;6;15000;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Hôrka nad Váhom;11192.88;15.9215931721195;5;2238.576;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Hrádok;5000;7.2463768115942;8;625;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Hrachovište;3000;4.08719346049046;1;3000;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Kálnica;80.38;0.0775868725868726;2;40.19;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Kočovce;1139.23;0.767675202156334;8;142.40375;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Lubina;1757;1.27134587554269;6;292.833333333333;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Lúka;55449.67;86.9117084639498;19;2918.40368421053;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Modrová;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Modrovka;0;0;4;0;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Moravské Lieskové;9550;3.78367670364501;4;2387.5;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Nová Bošáca;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Nová Ves nad Váhom;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Nové Mesto nad Váhom;1215380.08;60.514841665007;629;1932.24178060413;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Očkov;365.6;0.772938689217759;16;22.85;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Pobedim;0;0;3;0;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Podolie;0;0;5;0;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Potvorice;968;1.62689075630252;4;242;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Považany;6669.2;5.2103125;7;952.742857142857;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Stará Lehota;0;0;2;0;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Vaďovce;119800.27;157.631934210526;8;14975.03375;objednavatel
2013;Trenčiansky kraj;Nové Mesto nad Váhom;Zemianske Podhradie;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Partizánske;Bošany;581.35;0.140524534686971;8;72.66875;objednavatel
2013;Trenčiansky kraj;Partizánske;Brodzany;0;0;4;0;objednavatel
2013;Trenčiansky kraj;Partizánske;Chynorany;389;0.143542435424354;9;43.2222222222222;objednavatel
2013;Trenčiansky kraj;Partizánske;Ješkova Ves;0;0;2;0;objednavatel
2013;Trenčiansky kraj;Partizánske;Kolačno;64680;74.3448275862069;5;12936;objednavatel
2013;Trenčiansky kraj;Partizánske;Krásno;109075681.3;218151.3626;224;486945.005803571;objednavatel
2013;Trenčiansky kraj;Partizánske;Malé Kršteňany;442;0.803636363636364;2;221;objednavatel
2013;Trenčiansky kraj;Partizánske;Nedanovce;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Partizánske;Ostratice;200;0.237529691211401;5;40;objednavatel
2013;Trenčiansky kraj;Partizánske;Partizánske;1469679.073;63.2201605798598;410;3584.58310487805;objednavatel
2013;Trenčiansky kraj;Partizánske;Pažiť;800;1.88679245283019;1;800;objednavatel
2013;Trenčiansky kraj;Partizánske;Skačany;300;0.221565731166913;7;42.8571428571429;objednavatel
2013;Trenčiansky kraj;Partizánske;Veľké Kršteňany;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Partizánske;Veľké Uherce;35507.77;17.4314040255277;10;3550.777;objednavatel
2013;Trenčiansky kraj;Partizánske;Veľký Klíž;0;0;2;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Bodiná;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Brvnište;5250;4.3859649122807;3;1750;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Dolná Mariková;3549.01;2.4957876230661;2;1774.505;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Dolný Lieskov;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Domaniža;79.1;0.0531943510423672;4;19.775;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Hatné;0;0;2;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Horná Mariková;885.85;1.41058917197452;3;295.283333333333;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Horný Lieskov;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Klieština;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Kostolec;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Malé Lednice;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Podskalie;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Považská Bystrica;3371133.518;83.4997032174968;538;6266.04743122677;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Prečín;0;0;7;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Pružina;33654.14;16.8692431077694;9;3739.34888888889;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Sádočné;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Slopná;0;0;2;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Stupné;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Sverepec;0;0;4;0;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Udiča;20841.45;9.60878284923928;6;3473.575;objednavatel
2013;Trenčiansky kraj;Považská Bystrica;Vrchteplá;0;0;2;0;objednavatel
2013;Trenčiansky kraj;Prievidza;Bojnice;1006472.045;203.698045942117;219;4595.76276255708;objednavatel
2013;Trenčiansky kraj;Prievidza;Bystričany;10352;5.65992345544013;6;1725.33333333333;objednavatel
2013;Trenčiansky kraj;Prievidza;Cigeľ;10612.08;8.60671532846715;5;2122.416;objednavatel
2013;Trenčiansky kraj;Prievidza;Čavoj;17959.2;34.5369230769231;10;1795.92;objednavatel
2013;Trenčiansky kraj;Prievidza;Čereňany;44373.18;26.209793266391;17;2610.18705882353;objednavatel
2013;Trenčiansky kraj;Prievidza;Diviaky nad Nitricou;28588.07;16.364092730395;14;2042.005;objednavatel
2013;Trenčiansky kraj;Prievidza;Dolné Vestenice;49063.52;19.0908638132296;21;2336.3580952381;objednavatel
2013;Trenčiansky kraj;Prievidza;Handlová;122816.98;7.06453724475122;83;1479.72265060241;objednavatel
2013;Trenčiansky kraj;Prievidza;Horné Vestenice;0;0;1;0;objednavatel
2013;Trenčiansky kraj;Prievidza;Kamenec pod Vtáčnikom;0;0;3;0;objednavatel
2013;Trenčiansky kraj;Prievidza;Kanianka;31890.9;7.71056576402321;21;1518.61428571429;objednavatel
2013;Trenčiansky kraj;Prievidza;Kľačno;38083.8;34.3406672678088;10;3808.38;objednavatel
2013;Trenčiansky kraj;Prievidza;Kocurany;0;0;2;0;objednavatel
2013;Trenčiansky kraj;Prievidza;Koš;62738.9;54.3664644714038;52;1206.51730769231;objednavatel
2013;Trenčiansky kraj;Prievidza;Lazany;8779.24;5.44955927995034;11;798.112727272727;objednavatel
2013;Trenčiansky kraj;Prievidza;Liešťany;28720;23.2174616006467;7;4102.85714285714;objednavatel
2013;Trenčiansky kraj;Prievidza;Lipník;10500;21.1267605633803;10;1050;objednavatel
2013;Trenčiansky kraj;Prievidza;Malá Čausa;12297.92;18.2461721068249;2;6148.96;objednavatel
2013;Trenčiansky kraj;Prievidza;Malinová;4808.9;5.34322222222222;5;961.78;objednavatel
2013;Trenčiansky kraj;Prievidza;Nitrianske Pravno;6456.92;2.04916534433513;16;403.5575;objednavatel
2013;Trenčiansky kraj;Prievidza;Nitrianske Sučany;7400.64;6.06113022113022;4;1850.16;objednavatel
2013;Trenčiansky kraj;Prievidza;Nitrica;26987.92;21.7996122778675;10;2698.792;objednavatel
2013;Trenčiansky kraj;Prievidza;Nováky;69134.82;16.3169270710408;61;1133.35770491803;objednavatel
2013;Trenčiansky kraj;Prievidza;Oslany;30025.56;12.4329440993789;13;2309.65846153846;objednavatel
2013;Trenčiansky kraj;Prievidza;Poluvsie;9000;15.4109589041096;4;2250;objednavatel
2013;Trenčiansky kraj;Prievidza;Poruba;10855.66;8.60194928684628;15;723.710666666667;objednavatel
2013;Trenčiansky kraj;Prievidza;Pravenec;79354.39;60.0260136157337;16;4959.649375;objednavatel
2013;Trenčiansky kraj;Prievidza;Prievidza;1667486.75;35.3708238762913;549;3037.3164845173;objednavatel
2013;Trenčiansky kraj;Prievidza;Radobica;477;0.913793103448276;3;159;objednavatel
2013;Trenčiansky kraj;Prievidza;Ráztočno;25879.54;21.1089233278956;5;5175.908;objednavatel
2013;Trenčiansky kraj;Prievidza;Rudnianska Lehota;18865.3;25.4592442645074;3;6288.43333333333;objednavatel
